date,Cash_in_Circulation_Mln_AMD,Demand_Deposits_Dram_Mln_AMD,Money_Supply_M1_Mln_AMD,Time_Deposits_Dram_Mln_AMD,Money_Supply_M2_Mln_AMD,Deposits_FX_Mln_AMD,Money_Supply_M2X_Mln_AMD,Remittance_Inflow_Mln_AMD,Remittance_Inflow_Thousand_USD,Remittance_Inflow_NonCommercial_Mln_AMD,Remittance_Inflow_NonCommercial_Thousand_USD,Remittance_Outflow_Mln_AMD,Remittance_Outflow_Thousand_USD,Remittance_Outflow_NonCommercial_Mln_AMD,Remittance_Outflow_NonCommercial_Thousand_USD,Remittance_Net_Mln_AMD,Remittance_Net_Thousand_USD
2019-10-01,468481.2099131,423823.21728494,892304.42719804,841124.69485684,1733429.1220549,1195892.486643,2929321.6086979,86402.407839,181393.578851,57736.29807,121208.347759,53496.686577,112311.95466,13275.861883,27871.772423,32905.72126200001,69081.624191
2019-11-01,464464.1455475,437037.04922093,901501.19476843,863225.30295025,1764726.4977187,1171118.5368825,2935845.0346012,75996.027914,159291.730775,51159.028402,107234.420548,59448.353642,124631.009998,12278.241686,25736.687995,16547.674272000004,34660.72077700001
2019-12-01,502304.1163107,494571.09741476,996875.21372546,906255.79964613,1903131.0133716,1182333.2316449,3085464.2450165,103437.870736,216223.343374,60521.179566,126504.306143,71913.356315,150364.096667,14174.965593,29633.205471,31524.514421,65859.24670699998
2020-01-01,467879.1019939,454704.342453,922583.4444469,921303.79119628,1843887.2356432,1167119.9238375,3011007.1594807,53957.558745,112607.836852,32506.227725,67845.0127,33465.44229,69845.196188,9074.246422,18938.025022,20492.116455000003,42762.64066399999
2020-02-01,457997.5640723,458470.70813214,916468.27220444,957217.9857229,1873686.2579273,1181731.4768457,3055417.7347731,58931.71793,123115.157366,36583.917553,76431.757166,50414.475715,105315.213121,10572.784398,22089.567206,8517.242214999998,17799.944245000006
2020-03-01,474828.7863451,454449.58225068,929278.36859578,935722.30755562,1865000.6761514,1209997.8871228,3074998.5632742,57464.975697,117840.099385,34754.659307,71319.897394,44480.618289,91024.428379,12591.887038,25819.530731,12984.357408000003,26815.67100599999
2020-04-01,493455.0438201,446082.74223337,939537.78605347,937821.34104752,1877359.127101,1134334.8735282,3011694.0006292,44229.078703,90599.895795,26576.614319,54539.392013,31703.689346,65065.534314,7767.626627,15931.896076,12525.389357,25534.361481000007
2020-05-01,503794.9394792,465687.69993264,969482.63941184,950344.13341185,1919826.7728237,1158068.8958678,3077895.6686915,49392.952629,102016.449767,35096.274767,72491.60464,31926.419162,65926.639013,8830.280387,18234.952853,17466.533467,36089.81075399999
2020-06-01,508657.2095712,479252.4685887,987909.6781599,971455.06363703,1959364.7417969,1130231.1123722,3089595.8541691,81522.244708,169410.876876,55418.182089,115149.084243,60466.366441,125638.915706,11845.234088,24607.789538,21055.878267,43771.961169999995
2020-07-01,530743.0498442,504800.70905019,1035543.7588944,994085.50461918,2029629.2635136,1138533.8608008,3168163.1243144,86125.139323,177699.177258,62452.598984,128871.445261,48234.784399,99564.814512,11561.818621,23859.261709,37890.354924,78134.36274600001
2020-08-01,538311.9700162,519160.10558414,1057472.0756003,1009081.2437598,2066553.3193601,1149195.4564929,3215748.7758529,94502.718871,194672.217396,62000.75351,127710.941412,49177.545755,101304.970322,11761.423103,24226.8744,45325.173116000005,93367.247074
2020-09-01,550156.0975063,525269.54191842,1075425.6394247,1006425.8429417,2081851.4823664,1152674.0806969,3234525.5630633,92689.470985,190509.471721,67030.072046,137758.790923,60917.680288,125142.637293,12342.268292,25370.477078,31771.790697000004,65366.834428
2020-10-01,581744.3394312,504583.95234319,1086328.2917744,978373.27936359,2064701.571138,1118578.9011718,3183280.4723097,103931.729612,211468.623753,66509.060938,135308.205167,57703.989654,117433.384942,12859.171224,26158.706947,46227.739958,94035.23881099999
2020-11-01,594034.9331212,511016.79263101,1105051.7257522,947515.64600186,2052567.3717541,1145128.2119403,3197695.5836943,76239.834766,152665.348296,59257.455867,118648.880765,83901.828958,167680.558679,11045.646359,22109.131138,-7661.994191999998,-15015.210382999998
2020-12-01,648436.6339512,588304.91973958,1236741.5536908,947162.9424719,2183904.4961627,1178133.5284131,3362038.0245757,103422.044054,199073.545739,75464.965959,145278.564227,69173.360961,133397.831943,13464.986668,25942.962432,34248.683093,65675.713796
2021-01-01,609988.2085112,537741.8958668,1147730.104378,947245.68337468,2094975.7877527,1191784.32378,3286760.1115327,59649.358304,114446.690813,41973.979851,80533.883897,42797.791875,82138.051223,9349.909819,17946.805492,16851.566429,32308.63958999999
2021-02-01,603217.8758231,573562.4063824,1176780.2822055,959692.89839015,2136473.1805956,1239029.0215031,3375502.2020988,68963.51533,131704.941164,49225.626089,93997.635072,52693.857416,100789.146182,12929.505895,24696.591066,16269.657913999996,30915.794981999992
2021-03-01,596222.5986115,595180.75520932,1191403.3538208,964922.00936704,2156325.3631879,1268647.1151002,3424972.4782881,84115.387981,159442.993975,60986.729334,115608.417781,49359.092252,93583.265033,15128.171197,28677.819867,34756.295729000005,65859.72894199999
2021-04-01,583773.513307,585974.61430046,1169748.1276075,957816.38812482,2127564.5157323,1250196.2485139,3377760.7642462,88239.303312,167914.406729,61201.353793,116465.68538,49282.006575,93808.805186,14696.700318,27956.412686,38957.296737000004,74105.60154300001
2021-05-01,601213.7100925,597811.40850817,1199025.1186007,972914.2911263,2171939.409727,1265815.3561198,3437754.7658467,91151.986858,174854.35669,65284.353588,125225.165522,50348.276835,96583.185535,12388.449337,23762.065119,40803.71002300001,78271.17115499999
2021-06-01,623117.0783658,619212.0455979,1242329.1239637,1002752.9303196,2245082.0542833,1246057.4207304,3491139.4750137,102370.717507,199803.42012,73710.602815,143702.204277,50500.945311,98382.197693,13007.265859,25352.780804,51869.77219599999,101421.222427
2021-07-01,624684.3087042,652046.47466614,1276730.7833703,1013700.0185436,2290430.8019139,1258551.6071256,3548982.4090396,97386.202895,198342.973457,69396.744504,141206.169248,47915.870126,97633.798234,12289.073347,25024.290393,49470.33276899999,100709.17522299998
2021-08-01,631740.9256551,649748.60290204,1281489.5285571,1030457.5054132,2311947.0339703,1311157.0861459,3623104.1201163,95185.564853,193597.114751,66316.370749,134874.663378,49597.51499,100860.057256,12443.641146,25310.434271,45588.049863,92737.05749499999
2021-09-01,617491.8953151,651226.0249527,1268717.9202678,1046825.7772849,2315543.6975526,1290003.7308895,3605547.4284421,96030.079576,196699.226593,65282.938604,133738.305667,50173.001392,102815.979798,12923.87228,26478.24954,45857.078184000005,93883.246795
2021-10-01,611613.0293204,663662.18454465,1275275.2138651,1065420.2620199,2340695.4758849,1309780.2222563,3650475.6981412,88886.823721,185435.716203,60275.122788,125716.516714,54022.064465,112659.184542,12817.481075,26696.747397,34864.75925599999,72776.53166099999
2021-11-01,596803.4014613,664433.12908519,1261236.5305465,1073840.9456535,2335077.4762,1314928.0607686,3650005.5369686,84217.563546,176270.096673,57050.45506,119443.066085,54079.267733,113230.827549,13568.650587,28414.832582,30138.295813000004,63039.269124
2021-12-01,636087.7607305,731215.97906687,1367303.7397974,1095528.2364883,2462831.9762857,1339774.071612,3802606.0478977,102035.462073,210424.407223,66250.42352,136717.344303,64609.741051,133137.303347,15441.848612,31855.567492,37425.721022000005,77287.10387599998
2022-01-01,581244.3994061,693873.18969936,1275117.5891055,1121345.2308158,2396462.8199213,1339232.1807563,3735695.0006776,61637.884914,127895.185397,36616.251772,75978.264491,42146.924572,87438.321565,9610.429333,19938.823024,19490.960342,40456.86383199999
2022-02-01,560377.3638484,692190.27282512,1252567.6366735,1132112.388319,2384680.0249925,1371984.9123442,3756664.9373367,86550.181903,180121.32366,41164.730336,85772.666803,59522.240571,124018.977967,11236.966943,23419.094943,27027.941332000002,56102.345692999996
2022-03-01,560377.3638484,701904.84065744,1286742.6050314,1128286.2762701,2415028.8813015,1388970.2850642,3803999.1663657,125434.892988,252638.350513,46009.137565,92607.078967,78956.589224,158904.137935,24363.227999,48955.129696,46478.30376400001,93734.212578
2022-04-01,577186.4932757,713991.11707854,1291177.6103542,1133169.0094751,2424346.6198293,1301344.5516071,3725691.1714364,140965.482922,299462.564431,64826.994064,137947.004477,62457.867687,132873.540924,12840.290907,27257.122661,78507.615235,166589.02350699998
2022-05-01,583031.7944404,735798.73159963,1318830.52604,1135750.208838,2454580.734878,1361002.0389014,3815582.7737794,188151.938579,412115.779699,94781.943084,207400.029655,65386.152035,143018.031048,13158.834028,28775.348327,122765.786544,269097.748651
2022-06-01,610647.6138274,753363.84186517,1364011.4556926,1124262.516289,2488273.9719815,1325745.2314843,3814019.2034658,250694.159725,593923.560575,109708.76901,259969.031844,95371.319972,226047.628208,15286.692178,36212.143632,155322.839753,367875.93236700003
2022-07-01,611995.5038775,803589.4269665,1415584.930844,1093111.2544584,2508696.1853024,1387507.379835,3896203.5651374,232992.748888,567721.022813,90382.446098,219998.101131,177559.419102,432325.198787,14901.781476,36279.98865,55433.32978599999,135395.82402600005
2022-08-01,622637.3622438,843465.00841215,1466102.3706559,1094548.5531953,2560650.9238512,1397256.9950223,3957907.9188735,191668.029236,472282.563523,79583.361986,196097.006952,73484.772277,181090.186547,17836.487193,43953.476386,118183.256959,291192.376976
2022-09-01,638550.793144,836332.23269002,1474883.025834,1090893.2370547,2565776.2628887,1484205.8774176,4049982.1403063,226175.969073,551552.368714,79638.259914,194300.131997,99519.344741,242527.935965,16457.223301,40208.768249,126656.62433199999,309024.43274899997
2022-10-01,635566.4202909,890450.18952653,1526016.6098174,1093004.7304392,2619021.3402566,1507019.9309213,4126041.271178,248985.197317,618050.776086,72450.554786,179841.366118,117286.814887,291127.491721,14048.299032,34892.114683,131698.38243,326923.284365
2022-11-01,639423.9899415,918858.84075337,1558282.8306949,1115841.6160423,2674124.4467371,1571276.6257684,4245401.0725055,205558.993221,519853.406539,68472.895144,173135.412864,116471.125568,294532.051465,13586.222633,34357.431082,89087.86765300001,225321.35507399996
2022-12-01,675702.7147587,1004292.3819134,1679995.0966721,1113734.0412694,2793729.1379415,1621243.4978826,4414972.6358242,233095.414776,590931.746103,69020.251849,174993.155129,114038.086921,289069.261991,16673.473671,42265.833272,119057.327855,301862.48411200003
2023-01-01,631494.2697626,954521.71527765,1586015.9850403,1135181.2977409,2721197.2827812,1626545.1879104,4347742.4706915,152884.446613,386084.915364,41031.110726,103634.640687,85455.194763,215892.911334,11903.167314,30075.915146,67429.25185,170192.00403
2023-02-01,624205.5801414,967918.49921305,1592124.0793545,1158420.204509,2750544.2838635,1671753.9864861,4422298.2703496,280712.512698,713945.783135,43283.950143,110018.566033,150740.179528,381820.230461,11654.413467,29617.636712,129972.33317,332125.55267400004
2023-03-01,630901.3871464,1018701.9962917,1649603.3834381,1170171.5955139,2819774.978952,1678045.0390122,4497820.0179643,187387.791562,482433.023014,48918.889781,125971.533281,167648.420876,431561.420612,15024.856049,38682.616507,19739.37068600001,50871.60240199999
2023-04-01,645789.9038974,999942.20885223,1645732.1127496,1185570.9521028,2831303.0648525,1688284.7178142,4519587.7826667,179414.041034,462615.477827,42394.555394,109317.511831,114811.817399,296060.100384,15269.769725,39390.747364,64602.22363499999,166555.37744300003
2023-05-01,665454.7795496,1030750.6967587,1696205.4763083,1244209.2105545,2940414.6868627,1627655.321709,4568070.0085717,168332.82633,435420.253418,50618.991174,130944.072985,149922.282793,387866.012607,15579.459762,40300.392085,18410.54353700002,47554.240810999996
2023-06-01,692253.7794065,1062067.2051692,1754320.9845757,1257482.0334507,3011803.0180263,1621068.9246235,4632871.9426498,171898.675458,444586.413568,49496.789923,128040.464788,121508.052832,314201.394702,14258.196876,36876.984943,50390.62262600001,130385.018866
2023-07-01,719383.4255375,1079746.5971058,1799130.0226432,1292506.4700609,3091636.4927042,1636431.0286505,4728067.5213546,145895.194878,377303.169659,45115.692255,116738.092564,94298.100918,243954.779012,13174.773054,34084.333606,51597.09396000001,133348.390647
2023-08-01,727707.6247126,1109637.7838124,1837345.408525,1329245.4157787,3166590.8243037,1675025.7813312,4841616.6056349,199816.678183,517483.047362,41684.714177,107943.158912,121690.420324,315103.535597,14886.49816,38547.797492,78126.257859,202379.511765
2023-09-01,729689.8802,1102605.379379,1832295.259579,1322219.972136,3154515.2317151,1717750.4149884,4872265.6467035,172021.492147,444429.023202,36358.989422,93947.36658,134408.747288,347456.404138,14548.354375,37595.63881,37612.744859,96972.61906400003
2023-10-01,742161.9490916,1119523.6518058,1861685.6008974,1351433.2888968,3213118.8897942,1781207.6203387,4994326.5101329,219225.28039,543264.718322,40110.954097,99086.82854,168690.566934,417880.680325,16391.28928,40551.690483,50534.713456,125384.03799699998
2023-11-01,734960.4703301,1154875.1595449,1889835.629875,1353606.747309,3243442.3771841,1775358.4687301,5018800.8459142,165734.731955,411689.963853,35301.846336,87686.725086,149777.673279,372065.216747,14684.173285,36477.567448,15957.058675999986,39624.747106000024
2023-12-01,778133.2103897,1271859.5945932,2049992.8049829,1360113.0382944,3410105.8432773,1771811.9366381,5181917.7799154,192618.424881,476270.834259,41375.51041,102275.348464,128211.424698,316951.266084,13425.83905,33193.971092,64407.00018300001,159319.56817500002
2024-01-01,737963.4985295,1177029.4137346,1914992.9122641,1388681.9873825,3303674.8996466,1762411.4719465,5066086.3715931,146066.549918,360737.624471,28312.444107,69915.076931,132770.556502,327915.0229,16377.52332,40455.290339,13295.993416000012,32822.60157100001
2024-02-01,731217.7354926,1192448.8767108,1923666.6122034,1411880.4216414,3335547.0338448,1778919.1665219,5114466.2003667,165928.485976,410499.661407,30396.258239,75179.565597,117021.390891,289457.295766,15200.133581,37600.113315,48907.09508499999,121042.36564099998
2024-03-01,731731.0134462,1186286.6213771,1918017.6348233,1431981.3685886,3349999.003412,1716423.9629755,5066422.9663874,177695.028418,443514.348951,32233.918434,80391.574499,127650.198989,318819.695726,15346.755786,38293.948677,50044.829429000005,124694.65322500002
2024-04-01,721676.5123303,1162722.9066672,1884399.4189975,1449153.8836479,3333553.3026454,1674450.7981806,5008004.1008261,178785.16422,457671.310905,31784.055754,81403.826287,159714.797111,408710.200512,13846.014691,35397.289833,19070.367109000013,48961.11039300001
2024-05-01,737554.6706237,1254726.1963927,1992280.8670164,1456492.4181941,3448773.2852105,1776672.1094652,5225445.3946757,161292.496236,415992.959057,33376.730905,86064.733583,114083.359133,294146.670001,13792.270652,35563.077101,47209.137103,121846.28905600001
2024-06-01,767702.1499808,1243051.9238995,2010754.0738803,1475549.564,3486303.6378803,1771320.3794094,5257624.0172897,169399.621442,436468.477559,31565.447213,81336.588393,112695.386269,290427.302378,12429.793779,32025.226928,56704.23517300001,146041.17518100003
2024-07-01,795381.452463,1270599.167382,2065980.619845,1507359.1867853,3573339.8066303,1766941.4446743,5340281.2513046,188536.005225,485873.201292,34854.889922,89819.20952,125180.084042,322592.590274,15053.994816,38791.752604,63355.921183,163280.611018
2024-08-01,805896.5661118,1302016.2073177,2107912.7734295,1539781.249908,3647694.0233375,1796808.3966741,5444502.4200116,214015.75341,551304.87364,35408.976802,91238.704371,201535.325297,519249.740627,13497.129917,34776.139737,12480.428113000002,32055.133013000013
2024-09-01,802077.7824334,1291411.0724915,2093488.8549249,1592337.6490998,3685826.5040247,1784049.4726034,5469875.9766281,155664.35366,401828.873917,33887.281895,87484.945488,117997.758829,304592.622924,12262.101743,31655.210799,37666.594830999995,97236.250993
2024-10-01,802856.0880107,1322013.9047054,2124869.9927161,1647655.2418985,3772525.2346146,1794997.5351192,5567522.7697338,215625.407471,556840.398778,32947.734867,85081.531557,153642.090044,396823.432414,14827.910615,38292.746083,61983.317427,160016.96636400005
2024-11-01,794608.1372947,1319448.6645375,2114056.8018322,1678021.1256552,3792077.9274874,1857510.5142656,5649588.4417531,177881.459083,456136.317102,31069.27281,79909.812734,147719.806739,379714.051037,15510.015486,39825.170037,30161.652344000002,76422.26606499997
2024-12-01,838595.0826209,1535149.3330541,2373744.415675,1684905.128,4058649.543675,1832286.6106502,5890936.1543252,341253.545482,860227.986148,41855.753166,105623.492181,188355.681743,475273.311178,14791.908532,37317.061095,152897.863739,384954.67497
2025-01-01,802653.2070182,1417932.5643013,2220585.7713195,1709511.046,3930096.8173195,1829631.9057786,5759728.7230981,150242.3165278,377512.35958342,27125.190059972,68175.300027987,142809.36994539,358802.61107764,13359.88668428,33579.693084828,7432.94658240999,18709.748505780008
2025-02-01,809396.2739282,1379067.0194607,2188463.2933889,1755430.535,3943893.8283889,1834312.9883353,5778206.8167242,185286.2731212,467800.76062669,30215.191747767,76354.44261776,157850.02484472,398978.70270405,12551.152492562,31722.299478001,27436.248276480008,68822.05792264
2025-03-01,813417.3235737,1409677.9787215,2223095.3022952,1790175.659,4013270.9612952,1852621.3585402,5865892.3198354,167522.80104823,426477.8201941,33662.497529387,85705.497485039,145556.44408404,370321.45631586,13226.717327487,33673.169272966,21966.356964189996,56156.363878239994
2025-04-01,832655.1111349,1408772.604756,2241427.7158909,1837626.219,4079053.9348909,1830185.21229,5909239.1471809,195435.14595691,500211.5520979,38738.235866239,99130.185516637,144730.6104454,370493.7756821,14825.55867058,37955.325446794,50704.53551151001,129717.77641580004
2025-05-01,849629.0742349,1410920.0169709,2260549.0912058,1889144.563,4149693.6542058,1811367.1505383,5961060.8047441,206022.25168503,532876.5798485,35840.747424743,92642.783396529,113837.90787004,294560.41164262,12477.942562754,32272.403447746,92184.34381499,238316.16820587998
2025-06-01,880304.2132408,1466820.4578008,2347124.6710416,1913895.722676,4261020.3937176,1844850.8186246,6105871.2123422,173448.65480123,451308.90369256,37903.618391831,98651.680817406,144266.90900059,375413.97828234,14895.244192575,38768.364612512,29181.745800639997,75894.92541021999
2025-07-01,915554.3805426,1464985.8351128,2380540.2156554,1958227.039622,4338767.2552774,1863529.157814,6202296.4130914,204785.85384769,533211.29727433,45198.370475422,117689.90923218,155237.87371296,404209.38124104,17306.507231792,45063.751576467,49547.98013473002,129001.91603329004
2025-08-01,925958.8630558,1479682.553817,2405641.4168728,2024389.66471,4430031.0815828,1842723.5744132,6272754.655996,174600.23157591,455579.570336,42831.370896109,111745.37407666,108396.6072636,282873.32407775,14897.779590131,38875.882043276,66203.62431231,172706.24625825003
2025-09-01,925526.7552928,1503154.3958067,2428681.1510995,2078182.597669,4506863.7487685,1845948.3052846,6352812.0540531,194255.48661118,507440.58770677,39825.453297975,104022.06566138,142144.41629952,371323.60089604,14992.182782052,39160.921063628,52111.070311660005,136116.98681073
2025-10-01,946961.4426751,1529066.8850499,2476028.327725,2156733.951941,4632762.279666,1916617.669398,6549379.949064,194917.72941307,509304.79665742,39403.91589711,102939.24745128,148190.25494443,387188.59798183,15902.243827797,41548.594821199,46727.47446863999,122116.19867558999
2025-11-01,947176.2577588,1522733.2621598,2469909.5199186,2219542.234934,4689451.7548526,1903759.4155652,6593211.1704178,190367.89694637,498462.91852522,33992.993972024,88964.5571912,123010.419533,321550.38144671,14310.168165096,37332.800321432,67357.47741337,176912.53707851004
2025-12-01,993953.9061054,1679531.5752516,2673485.481357,2277175.929059,4950661.410416,1986763.727334,6937425.13775,274630.20905478,719693.80442081,46118.625071693,120885.95347022,154377.17858765,404635.91750639,16362.424568487,42891.791742965,120253.03046713001,315057.88691441994
2026-01-01,949544.0849576,1576878.9311265,2526423.0160841,2345601.929587,4872024.9456711,1950385.6748498,6822410.6205209,189710.30876408,499403.06940088,30341.184366822,79853.009303827,125399.36103447,330290.50547077,11445.976553475,30128.711011151,64310.947729609994,169112.56393011002
2026-02-01,939651.2024699,1585955.8486013,2525607.0510712,2428895.140201,4954502.1912722,1930639.6532851,6885141.8445573,171481.85652621,454118.98376564,32726.446135146,86704.387557362,120913.22691824,320238.23529399,15005.565873326,39735.6082547,50568.62960797,133880.74847165
